source,target,value,sweep_2,sweep_3,sweep_4
Pollution (NOx),Hyperactivity/inattention,0.0020694376,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,0.00022965838,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Prosocial behaviour,0.00016212382,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,0.00010801647,Hyperactivity/inattention,Hyperactivity/inattention,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.00010666563,Hyperactivity/inattention,Hyperactivity/inattention,Prosocial behaviour
Pollution (NOx),Peer relationship problems,0.000109870096,Hyperactivity/inattention,Peer relationship problems,Peer relationship problems
Pollution (NOx),Plays sports,8.210131e-05,Peer relationship problems,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Bullies others (teacher-rating),0.0001293782,Peer relationship problems,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Bullied by others (teacher-rating),7.801847e-05,Peer relationship problems,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Emotional dysfunction,0.00052927533,Peer relationship problems,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Conduct problems,0.00016115197,Peer relationship problems,Conduct problems,Conduct problems
Pollution (NOx),Feelings (fear),7.922662e-05,Peer relationship problems,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Hyperactivity/inattention,0.00045541118,Peer relationship problems,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Plays sports,0.00019958064,Peer relationship problems,Peer relationship problems,PE (teacher-rating)
Pollution (NOx),PE (teacher-rating),0.00040816428,Peer relationship problems,Peer relationship problems,PE (teacher-rating)
Pollution (NOx),Cognition (vocabulary),7.775058e-05,Peer relationship problems,Peer relationship problems,PE (teacher-rating)
Pollution (NOx),Bullied by others (teacher-rating),0.00012445115,Peer relationship problems,Peer relationship problems,PE (teacher-rating)
Pollution (NOx),Feelings (laughter),0.00012402401,Peer relationship problems,Peer relationship problems,PE (teacher-rating)
Pollution (NOx),Peer relationship problems,0.0001264239,Peer relationship problems,Peer relationship problems,PE (teacher-rating)
Pollution (NOx),STEM (teacher-rating),0.00012072029,Peer relationship problems,Peer relationship problems,STEM (teacher-rating)
Pollution (NOx),English (teacher-rating),0.00011032816,Peer relationship problems,Peer relationship problems,English (teacher-rating)
Pollution (NOx),Art/music (teacher-rating),7.8161334e-05,Peer relationship problems,Peer relationship problems,Art/music (teacher-rating)
Pollution (NOx),Plays sports,7.7418845e-05,Peer relationship problems,Peer relationship problems,Emotional dysfunction
Pollution (NOx),Bullies others (teacher-rating),0.000121999394,Peer relationship problems,Peer relationship problems,Emotional dysfunction
Pollution (NOx),Emotional dysfunction,0.0004990893,Peer relationship problems,Peer relationship problems,Emotional dysfunction
Pollution (NOx),Conduct problems,0.00010630794,Peer relationship problems,Peer relationship problems,Conduct problems
Pollution (NOx),Hyperactivity/inattention,0.0002770141,Peer relationship problems,Peer relationship problems,Hyperactivity/inattention
Pollution (NOx),Plays sports,0.00032694358,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),PE (teacher-rating),0.00047553852,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Cognition (vocabulary),0.0002503306,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Cognition (working memory),8.790716e-05,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),English (teacher-rating),0.00011632924,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Art/music (teacher-rating),0.00023501246,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),School aptitude (teacher-rating),0.00011489614,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Bullies others (teacher-rating),0.00040649154,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Bullied by others (teacher-rating),0.00045122489,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Feelings (happiness),0.0002854172,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Feelings (laughter),0.00037966555,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Feelings (anger),9.7565535e-05,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Feelings (worrying),0.00015529517,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Feelings (sadness),0.00018440268,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Feelings (fear),8.164999e-05,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Emotional dysfunction,0.0001369854,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Conduct problems,0.0001449099,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Peer relationship problems,0.0020569463,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.00037318046,Peer relationship problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.00026603256,Peer relationship problems,Prosocial behaviour,Prosocial behaviour
Pollution (NOx),Prosocial behaviour,0.00021317726,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Pollution (CO),Plays sports,0.00010834441,Parenting (general),Parenting (activities),Parenting (involvement)
Pollution (CO),STEM (teacher-rating),0.00011514817,Parenting (general),Parenting (activities),Parenting (involvement)
Pollution (CO),Feelings (anger),8.837645e-05,Parenting (general),Parenting (activities),Parenting (involvement)
Pollution (CO),Feelings (sadness),9.854407e-05,Parenting (general),Parenting (activities),Parenting (involvement)
Pollution (CO),STEM (teacher-rating),0.00011378005,Parenting (general),Parenting (activities),Cognition (reading)
Pollution (CO),English (teacher-rating),0.00016700166,Parenting (general),Parenting (activities),Cognition (reading)
Pollution (CO),School aptitude (teacher-rating),0.00011218371,Parenting (general),Parenting (activities),Cognition (reading)
Pollution (CO),English (teacher-rating),8.340515e-05,Parenting (general),Parenting (school help),Cognition (reading)
Pollution (CO),Conduct problems,0.00013688253,Parenting (general),Conduct problems,Conduct problems
Pollution (CO),Hyperactivity/inattention,0.00016335669,Parenting (general),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Peer relationship problems,9.943679e-05,Parenting (general),Peer relationship problems,Peer relationship problems
Pollution (CO),Prosocial behaviour,0.00011357222,Parenting (general),Prosocial behaviour,Prosocial behaviour
Pollution (CO),Art/music (teacher-rating),7.799048e-05,Parenting (rules),Household chaos,Digital access
Pollution (CO),STEM (teacher-rating),9.947993e-05,Parenting (rules),Household chaos,Cognition (reading)
Pollution (CO),English (teacher-rating),0.00014601252,Parenting (rules),Household chaos,Cognition (reading)
Pollution (CO),School aptitude (teacher-rating),9.808421e-05,Parenting (rules),Household chaos,Cognition (reading)
Pollution (CO),Emotional dysfunction,0.00012214079,Parenting (rules),Household chaos,Emotional dysfunction
Pollution (CO),Conduct problems,0.00015123578,Parenting (rules),Household chaos,Conduct problems
Pollution (CO),STEM (teacher-rating),0.00013290014,Parenting (rules),Cognition (vocabulary),Cognition (reading)
Pollution (CO),English (teacher-rating),0.00019506532,Parenting (rules),Cognition (vocabulary),Cognition (reading)
Pollution (CO),School aptitude (teacher-rating),0.00013103553,Parenting (rules),Cognition (vocabulary),Cognition (reading)
Pollution (CO),Cognition (working memory),7.862493e-05,Parenting (rules),Cognition (vocabulary),Cognition (numbers)
Pollution (CO),STEM (teacher-rating),9.977494e-05,Parenting (rules),Cognition (vocabulary),Cognition (numbers)
Pollution (CO),STEM (teacher-rating),0.000114463764,Parenting (rules),Cognition (vocabulary),STEM (teacher-rating)
Pollution (CO),English (teacher-rating),0.00010257342,Parenting (rules),Cognition (vocabulary),English (teacher-rating)
Pollution (CO),Plays sports,0.00010497282,Parenting (rules),Emotional dysfunction,Emotional dysfunction
Pollution (CO),Bullies others (teacher-rating),0.00016541994,Parenting (rules),Emotional dysfunction,Emotional dysfunction
Pollution (CO),Bullied by others (teacher-rating),9.975261e-05,Parenting (rules),Emotional dysfunction,Emotional dysfunction
Pollution (CO),Emotional dysfunction,0.0006767191,Parenting (rules),Emotional dysfunction,Emotional dysfunction
Pollution (CO),Bullies others (teacher-rating),9.352749e-05,Parenting (rules),Conduct problems,Conduct problems
Pollution (CO),Conduct problems,0.00023326413,Parenting (rules),Conduct problems,Conduct problems
Pollution (CO),English (teacher-rating),0.000111189634,Parenting (rules),Hyperactivity/inattention,Cognition (reading)
Pollution (CO),Conduct problems,7.8456156e-05,Parenting (rules),Hyperactivity/inattention,Conduct problems
Pollution (CO),Plays sports,9.142745e-05,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),PE (teacher-rating),8.734153e-05,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),STEM (teacher-rating),0.000118266034,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),English (teacher-rating),9.064794e-05,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),School aptitude (teacher-rating),0.00012338023,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Bullies others (teacher-rating),7.806215e-05,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Bullied by others (teacher-rating),0.00010694946,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Feelings (anger),7.632536e-05,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Feelings (worrying),0.00011578306,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Feelings (sadness),0.00012587974,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Feelings (fear),0.00013883243,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Hyperactivity/inattention,0.0007980378,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Peer relationship problems,8.8563225e-05,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Peer relationship problems,0.00022338897,Parenting (rules),Peer relationship problems,Peer relationship problems
Pollution (CO),Prosocial behaviour,0.0003479109,Parenting (rules),Prosocial behaviour,Prosocial behaviour
Pollution (CO),Bullies others (teacher-rating),0.00011052993,Parenting (enforcement),Conduct problems,Conduct problems
Pollution (CO),Conduct problems,0.00027566942,Parenting (enforcement),Conduct problems,Conduct problems
Pollution (CO),STEM (teacher-rating),7.894649e-05,Parenting (enforcement),Hyperactivity/inattention,Cognition (reading)
Pollution (CO),English (teacher-rating),0.0001158744,Parenting (enforcement),Hyperactivity/inattention,Cognition (reading)
Pollution (CO),School aptitude (teacher-rating),7.7838864e-05,Parenting (enforcement),Hyperactivity/inattention,Cognition (reading)
Pollution (CO),Conduct problems,8.1761755e-05,Parenting (enforcement),Hyperactivity/inattention,Conduct problems
Pollution (CO),Plays sports,9.5279574e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),PE (teacher-rating),9.10215e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),STEM (teacher-rating),0.00012324896,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),English (teacher-rating),9.446723e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),School aptitude (teacher-rating),0.00012857863,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Bullies others (teacher-rating),8.135116e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Bullied by others (teacher-rating),0.00011145558,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Feelings (anger),7.95412e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Feelings (worrying),0.00012066137,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Feelings (sadness),0.00013118345,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Feelings (fear),0.00014468188,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Hyperactivity/inattention,0.0008316617,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Peer relationship problems,9.229468e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (CO),Emotional dysfunction,8.1912025e-05,Parenting (enforcement),Peer relationship problems,Emotional dysfunction
Pollution (CO),PE (teacher-rating),7.80468e-05,Parenting (enforcement),Peer relationship problems,Peer relationship problems
Pollution (CO),Peer relationship problems,0.00033759218,Parenting (enforcement),Peer relationship problems,Peer relationship problems
Pollution (CO),Prosocial behaviour,9.161412e-05,Parenting (enforcement),Prosocial behaviour,Prosocial behaviour
Pollution (CO),Plays sports,8.4897605e-05,Harsh parenting,Parenting (activities),Parenting (involvement)
Pollution (CO),STEM (teacher-rating),9.022897e-05,Harsh parenting,Parenting (activities),Parenting (involvement)
Pollution (CO),Feelings (sadness),7.721816e-05,Harsh parenting,Parenting (activities),Parenting (involvement)
Pollution (CO),STEM (teacher-rating),8.915693e-05,Harsh parenting,Parenting (activities),Cognition (reading)
Pollution (CO),English (teacher-rating),0.00013086086,Harsh parenting,Parenting (activities),Cognition (reading)
Pollution (CO),School aptitude (teacher-rating),8.7906046e-05,Harsh parenting,Parenting (activities),Cognition (reading)
Pollution (CO),Cognition (working memory),9.134719e-05,Harsh parenting,Cognition (patterns),Cognition (patterns)
